Dish Name,Ingredients,Price,Calories,Category
Malai Chaat,"capsicum, okra, mushroom",298.42,48,Bread
Chicken Kebab,"lemon, onion, yogurt, nuts",555.56,29,Beverage
Tandoori Lassi,"paneer, sugar, cashew",646.23,45,Dessert
Butter Bhaji,"milk, sugar, flour, butter, paneer",430.99,38,Bread
Butter Naan,"lemon, cashew, fish, soy sauce",171.37,24,Bread
Veg Balls,"capsicum, yogurt, spinach, butter",408.92,38,Main Course
Aloo Balls,"butter, soy sauce, tomato",241.1,33,Bread
Classic Balls,"okra, ginger, spinach",352.72,34,Main Course
Gobi Bhaji,"saffron, milk, mushroom, rice, noodles, egg, cashew",112.36,50,Non-Veg
Cold Coffee Korma,"cream, prawn, yogurt, mushroom, capsicum",567.29,28,Bread
Cold Coffee Naan,"cauliflower, cashew, lemon, nuts",528.9,36,Combo
Chicken Thali,"ginger, mutton, cream, prawn, rose water, onion",106.22,42,Bread
Fresh Lime Masala,"okra, lentils, rose water, prawn, rice, garlic",584.75,20,Beverage
Mango Bhaji,"cashew, lentils, noodles, ginger, lemon",603.73,15,Main Course
Methi Balls,"lentils, okra, yogurt, mutton, spices, flour, spinach",522.3,17,Bread
Gobi Halwa,"saffron, rice, mushroom, soy sauce, noodles, garlic, spices",591.7,21,Dessert
Dal Rice,"milk, paneer, lentils, soy sauce",137.4,22,Combo
Classic Rice,"tomato, paneer, spices, cauliflower, onion, fish",624.15,36,Bread
Dal Thali,"nuts, soy sauce, cashew, spices, butter, noodles, spinach",599.69,39,Starter
Tandoori Lassi,"potato, butter, cream, lentils, prawn, noodles",566.07,17,Main Course
Cheese Corn Bhaji,"cauliflower, mushroom, soy sauce, garlic",194.51,40,Veg
Veg Tikka,"spices, sugar, garlic, lentils, yogurt, capsicum, paneer",367.51,33,Non-Veg
Veg Curry,"prawn, butter, egg",370.98,26,Main Course
Hara Bhara Korma,"egg, saffron, tomato, cashew, spices, sugar",464.16,6,Beverage
Malai Tikka,"potato, okra, fish",135.2,47,Main Course
Onion Kebab,"okra, saffron, capsicum, sugar, yogurt, spinach, lemon",509.38,8,Dessert
Ras Curry,"sugar, cashew, flour",87.86,10,Veg
Chole Halwa,"garlic, potato, capsicum, chicken, cream, butter",192.37,39,Veg
Cheese Corn Halwa,"saffron, spinach, prawn, lentils, sugar, yogurt",89.91,7,Bread
Masala Kebab,"ginger, milk, yogurt",542.48,19,Veg
Cheese Corn Bhaji,"cauliflower, capsicum, nuts, soy sauce, cashew, potato, flour",595.55,8,Non-Veg
Fish Jamun,"yogurt, capsicum, sugar, egg, noodles, cauliflower, spices",693.37,47,Beverage
Classic Bhaji,"garlic, paneer, egg, onion",624.82,15,Main Course
Classic Thali,"ginger, butter, potato",673.68,30,Main Course
Classic Rice,"milk, capsicum, cauliflower, soy sauce, prawn",679.82,14,Dessert
Classic Curry,"tomato, nuts, rice, lentils, milk, okra",117.14,41,Starter
Classic Lassi,"butter, saffron, spinach",187.78,36,Dessert
Butter Thali,"cashew, paneer, rose water, spices",132.38,15,Bread
Cheese Corn Bhaji,"noodles, ginger, yogurt",528.45,11,Non-Veg
Aloo Kebab,"sugar, chicken, rose water",694.97,34,Main Course
Hara Bhara Biryani,"yogurt, spinach, mutton, garlic, butter, flour, onion",401.73,11,Starter
Malai Thali,"butter, potato, spinach, lentils, noodles, nuts",81.67,48,Dessert
Butter Chaat,"prawn, lemon, spinach, mushroom, saffron, fish, mutton",669.16,22,Bread
Veg Chaat,"potato, paneer, flour",364.44,29,Combo
Veg Halwa,"butter, onion, okra, cream",499.05,9,Bread
Paneer Rice,"lentils, cauliflower, milk",440.53,16,Main Course
Fresh Lime Jamun,"capsicum, milk, cream, egg, chicken, lemon",497.71,13,Non-Veg
Gobi Biryani,"tomato, soy sauce, flour, lemon, egg",559.82,9,Beverage
Shahi Thali,"capsicum, sugar, chicken, mushroom, cashew, egg, onion",188.5,10,Bread
Kadai Biryani,"lentils, rice, spices, tomato, cauliflower",561.25,11,Non-Veg
Chole Rice,"flour, egg, garlic, spices",547.92,49,Veg
Cold Coffee Masala,"milk, sugar, potato, nuts, noodles, mushroom, prawn",362.68,16,Combo
Butter Lassi,"garlic, onion, milk, yogurt, prawn, rose water",694.68,48,Veg
Ras Pulao,"cauliflower, saffron, soy sauce, milk",581.23,12,Veg
Spicy Chaat,"soy sauce, sugar, rose water, lentils, ginger",306.68,33,Veg
Masala Balls,"saffron, noodles, mushroom, chicken, paneer, cream, yogurt",75.39,27,Beverage
Paneer Naan,"mutton, sugar, spinach, cashew, rose water, lemon, garlic",295.73,28,Beverage
Hara Bhara Korma,"capsicum, soy sauce, onion",112.35,17,Main Course
Shahi Pulao,"fish, garlic, flour, cream, saffron",381.02,31,Starter
Chicken Pulao,"spinach, rice, mutton, milk, chicken",531.6,19,Non-Veg
Creamy Rice,"noodles, milk, rose water, lemon, soy sauce, prawn, spinach",526.01,15,Veg
Papdi Masala,"yogurt, sugar, rice, flour, ginger, saffron, spinach",425.78,7,Beverage
Chole Jamun,"potato, noodles, cauliflower, egg",393.12,39,Starter
Special Tikka,"mushroom, sugar, garlic, butter",257.54,6,Starter
Malai Kebab,"fish, okra, lentils, flour, sugar, spices",575.58,39,Veg
Palak Bhaji,"flour, noodles, tomato, rose water, lentils",237.87,22,Dessert
Veg Naan,"fish, mushroom, paneer, cauliflower, cream",535.62,23,Starter
Ras Thali,"tomato, cauliflower, spices, cream, onion, flour, lentils",208.7,37,Dessert
Cheese Corn Rice,"cauliflower, sugar, fish, potato, butter, chicken, noodles",553.69,10,Beverage
Cheese Corn Thali,"milk, ginger, mushroom",430.05,22,Non-Veg
Mango Kebab,"prawn, cashew, paneer, chicken, capsicum, milk",341.89,28,Veg
Onion Curry,"onion, chicken, saffron, butter, garlic, capsicum, rice",574.64,27,Dessert
Onion Naan,"butter, egg, fish, rice, sugar",342.65,40,Dessert
Fish Chaat,"rose water, noodles, capsicum, mutton, rice",281.79,19,Combo
Chole Halwa,"cashew, mutton, garlic, egg, rose water",334.57,46,Main Course
Palak Rice,"paneer, milk, cauliflower, mutton, saffron, garlic, capsicum",667.97,45,Dessert
Hara Bhara Halwa,"rice, tomato, spinach",316.11,15,Combo
Creamy Kebab,"butter, mushroom, spinach, nuts, noodles",314.28,10,Starter
Veg Naan,"mushroom, spices, okra, sugar",126.44,29,Non-Veg
Classic Rice,"spinach, cream, nuts, rose water, saffron, butter",283.01,29,Non-Veg
Onion Balls,"sugar, rice, rose water",307.13,26,Veg
Cheese Corn Naan,"milk, onion, cream, ginger, cauliflower",163.24,5,Non-Veg
Prawn Tikka,"soy sauce, lemon, cream",102.01,8,Veg
Chicken Korma,"onion, spices, ginger, garlic, mutton, spinach, prawn",654.37,14,Starter
Methi Lassi,"mushroom, flour, garlic",640.15,40,Starter
Classic Tikka,"potato, paneer, garlic, tomato, sugar",65.01,38,Combo
Ras Korma,"lemon, cauliflower, milk, nuts, spinach, ginger, spices",630.09,9,Combo
Hara Bhara Samosa,"capsicum, soy sauce, paneer, spices",257.8,20,Veg
Shahi Kebab,"cream, prawn, soy sauce, lemon",152.48,9,Non-Veg
Veg Jamun,"paneer, nuts, soy sauce, garlic, fish, cream",149.59,33,Combo
Veg Masala,"onion, soy sauce, garlic, sugar, noodles, saffron",419.46,9,Bread
Chole Naan,"soy sauce, garlic, egg",385.9,6,Main Course
Creamy Thali,"prawn, lentils, tomato, cauliflower, ginger",556.79,49,Combo
Ras Masala,"nuts, rice, yogurt, fish, paneer",646.39,28,Bread
Gulab Halwa,"tomato, spinach, cashew, fish, okra, egg, ginger",510.85,10,Non-Veg
Mutton Curry,"butter, lentils, capsicum, mutton, lemon",328.25,6,Dessert
Papdi Samosa,"paneer, okra, egg, butter",674.12,45,Veg
Mutton Thali,"flour, cream, spinach",389.12,26,Veg
Kadai Samosa,"soy sauce, ginger, spices",144.84,25,Combo
Veg Pulao,"sugar, onion, chicken, saffron",205.66,28,Non-Veg
Garlic Masala,"capsicum, rice, sugar, fish",493.68,17,Dessert
Gulab Samosa,"chicken, soy sauce, saffron",91.95,34,Veg
Garlic Korma,"tomato, mushroom, lentils",487.84,30,Combo
Methi Korma,"saffron, capsicum, milk",194.7,33,Starter
Garlic Balls,"okra, spinach, prawn, chicken, egg",339.62,24,Beverage
Papdi Thali,"milk, rose water, egg, capsicum, saffron, fish",672.84,40,Dessert
Creamy Samosa,"sugar, fish, rice, butter, spices, garlic, lentils",536.51,21,Dessert
Gulab Tikka,"onion, mutton, butter, noodles, cream, ginger, potato",101.44,23,Dessert
Lemon Kebab,"capsicum, prawn, onion, rice, paneer",402.0,27,Bread
Veg Masala,"soy sauce, spinach, mushroom, yogurt, sugar",237.87,48,Starter
Tandoori Samosa,"rice, potato, soy sauce, yogurt, egg, lentils",280.5,47,Bread
Cheese Corn Curry,"rice, mutton, sugar, tomato",126.93,18,Main Course
Onion Bhaji,"capsicum, okra, ginger, tomato, nuts, mushroom, rice",53.74,47,Dessert
Spicy Lassi,"egg, rice, tomato, prawn, mutton",581.39,29,Main Course
Shahi Chaat,"fish, cauliflower, garlic, spinach, noodles",277.97,14,Combo
Prawn Lassi,"saffron, potato, lentils, noodles, cauliflower",221.16,10,Beverage
Special Chaat,"garlic, cream, mushroom, nuts, flour",366.49,9,Starter
Chole Thali,"cashew, butter, onion",223.45,47,Bread
Paneer Pulao,"okra, lemon, paneer, nuts, spices, flour, potato",104.66,41,Main Course
Aloo Bhaji,"egg, yogurt, nuts",653.14,47,Bread
Cold Coffee Kebab,"mutton, lentils, spinach, milk, soy sauce",558.55,10,Non-Veg
Fish Masala,"egg, paneer, prawn, nuts, potato, garlic, spices",529.99,43,Veg
Hara Bhara Thali,"flour, lemon, nuts, butter, milk, rice",332.16,5,Dessert
Gobi Jamun,"fish, cream, okra, cashew, prawn, capsicum",247.94,8,Starter
Papdi Rice,"prawn, cauliflower, mushroom",543.73,50,Veg
Butter Chaat,"cauliflower, egg, sugar, garlic, capsicum, spices",534.53,32,Combo
Palak Masala,"mutton, noodles, ginger, spinach, cream, garlic, okra",158.14,9,Veg
Palak Pulao,"prawn, cream, sugar, fish",519.46,23,Dessert
Creamy Tikka,"capsicum, tomato, lemon",305.37,11,Starter
Mango Halwa,"mushroom, lemon, lentils, milk, flour, spinach, garlic",477.69,6,Dessert
Ras Bhaji,"butter, cauliflower, rice, fish, soy sauce",556.7,5,Non-Veg
Cheese Corn Rice,"cauliflower, sugar, fish, potato, butter, chicken, noodles",553.69,10,Beverage
Cheese Corn Thali,"milk, ginger, mushroom",430.05,22,Non-Veg
Mango Kebab,"prawn, cashew, paneer, chicken, capsicum, milk",341.89,28,Veg
Onion Curry,"onion, chicken, saffron, butter, garlic, capsicum, rice",574.64,27,Dessert
Onion Naan,"butter, egg, fish, rice, sugar",342.65,40,Dessert
Fish Chaat,"rose water, noodles, capsicum, mutton, rice",281.79,19,Combo
Chole Halwa,"cashew, mutton, garlic, egg, rose water",334.57,46,Main Course
Palak Rice,"paneer, milk, cauliflower, mutton, saffron, garlic, capsicum",667.97,45,Dessert
Hara Bhara Halwa,"rice, tomato, spinach",316.11,15,Combo
Creamy Kebab,"butter, mushroom, spinach, nuts, noodles",314.28,10,Starter
Veg Naan,"mushroom, spices, okra, sugar",126.44,29,Non-Veg
Classic Rice,"spinach, cream, nuts, rose water, saffron, butter",283.01,29,Non-Veg
Onion Balls,"sugar, rice, rose water",307.13,26,Veg
Cheese Corn Naan,"milk, onion, cream, ginger, cauliflower",163.24,5,Non-Veg
Prawn Tikka,"soy sauce, lemon, cream",102.01,8,Veg
Chicken Korma,"onion, spices, ginger, garlic, mutton, spinach, prawn",654.37,14,Starter
Methi Lassi,"mushroom, flour, garlic",640.15,40,Starter
Classic Tikka,"potato, paneer, garlic, tomato, sugar",65.01,38,Combo
Ras Korma,"lemon, cauliflower, milk, nuts, spinach, ginger, spices",630.09,9,Combo
Hara Bhara Samosa,"capsicum, soy sauce, paneer, spices",257.8,20,Veg
Shahi Kebab,"cream, prawn, soy sauce, lemon",152.48,9,Non-Veg
Veg Jamun,"paneer, nuts, soy sauce, garlic, fish, cream",149.59,33,Combo
Veg Masala,"onion, soy sauce, garlic, sugar, noodles, saffron",419.46,9,Bread
Chole Naan,"soy sauce, garlic, egg",385.9,6,Main Course
Creamy Thali,"prawn, lentils, tomato, cauliflower, ginger",556.79,49,Combo
Ras Masala,"nuts, rice, yogurt, fish, paneer",646.39,28,Bread
Gulab Halwa,"tomato, spinach, cashew, fish, okra, egg, ginger",510.85,10,Non-Veg
Mutton Curry,"butter, lentils, capsicum, mutton, lemon",328.25,6,Dessert
Papdi Samosa,"paneer, okra, egg, butter",674.12,45,Veg
Mutton Thali,"flour, cream, spinach",389.12,26,Veg
Kadai Samosa,"soy sauce, ginger, spices",144.84,25,Combo
Veg Pulao,"sugar, onion, chicken, saffron",205.66,28,Non-Veg
Garlic Masala,"capsicum, rice, sugar, fish",493.68,17,Dessert
Gulab Samosa,"chicken, soy sauce, saffron",91.95,34,Veg
Garlic Korma,"tomato, mushroom, lentils",487.84,30,Combo
Methi Korma,"saffron, capsicum, milk",194.7,33,Starter
Garlic Balls,"okra, spinach, prawn, chicken, egg",339.62,24,Beverage
Papdi Thali,"milk, rose water, egg, capsicum, saffron, fish",672.84,40,Dessert
Creamy Samosa,"sugar, fish, rice, butter, spices, garlic, lentils",536.51,21,Dessert
Gulab Tikka,"onion, mutton, butter, noodles, cream, ginger, potato",101.44,23,Dessert
Lemon Kebab,"capsicum, prawn, onion, rice, paneer",402.0,27,Bread
Veg Masala,"soy sauce, spinach, mushroom, yogurt, sugar",237.87,48,Starter
Tandoori Samosa,"rice, potato, soy sauce, yogurt, egg, lentils",280.5,47,Bread
Cheese Corn Curry,"rice, mutton, sugar, tomato",126.93,18,Main Course
Onion Bhaji,"capsicum, okra, ginger, tomato, nuts, mushroom, rice",53.74,47,Dessert
Spicy Lassi,"egg, rice, tomato, prawn, mutton",581.39,29,Main Course
Shahi Chaat,"fish, cauliflower, garlic, spinach, noodles",277.97,14,Combo
Prawn Lassi,"saffron, potato, lentils, noodles, cauliflower",221.16,10,Beverage
Special Chaat,"garlic, cream, mushroom, nuts, flour",366.49,9,Starter
Chole Thali,"cashew, butter, onion",223.45,47,Bread
Paneer Pulao,"okra, lemon, paneer, nuts, spices, flour, potato",104.66,41,Main Course
Aloo Bhaji,"egg, yogurt, nuts",653.14,47,Bread
Cold Coffee Kebab,"mutton, lentils, spinach, milk, soy sauce",558.55,10,Non-Veg
Fish Masala,"egg, paneer, prawn, nuts, potato, garlic, spices",529.99,43,Veg
Hara Bhara Thali,"flour, lemon, nuts, butter, milk, rice",332.16,5,Dessert
Gobi Jamun,"fish, cream, okra, cashew, prawn, capsicum",247.94,8,Starter
Papdi Rice,"prawn, cauliflower, mushroom",543.73,50,Veg
Butter Chaat,"cauliflower, egg, sugar, garlic, capsicum, spices",534.53,32,Combo
Palak Masala,"mutton, noodles, ginger, spinach, cream, garlic, okra",158.14,9,Veg
Palak Pulao,"prawn, cream, sugar, fish",519.46,23,Dessert
Creamy Tikka,"capsicum, tomato, lemon",305.37,11,Starter
Mango Halwa,"mushroom, lemon, lentils, milk, flour, spinach, garlic",477.69,6,Dessert
Ras Bhaji,"butter, cauliflower, rice, fish, soy sauce",556.7,5,Non-Veg
Cheese Corn Rice,"cauliflower, sugar, fish, potato, butter, chicken, noodles",553.69,10,Beverage
Cheese Corn Thali,"milk, ginger, mushroom",430.05,22,Non-Veg
Mango Kebab,"prawn, cashew, paneer, chicken, capsicum, milk",341.89,28,Veg
Onion Curry,"onion, chicken, saffron, butter, garlic, capsicum, rice",574.64,27,Dessert
Onion Naan,"butter, egg, fish, rice, sugar",342.65,40,Dessert
Fish Chaat,"rose water, noodles, capsicum, mutton, rice",281.79,19,Combo
Chole Halwa,"cashew, mutton, garlic, egg, rose water",334.57,46,Main Course
Palak Rice,"paneer, milk, cauliflower, mutton, saffron, garlic, capsicum",667.97,45,Dessert
Hara Bhara Halwa,"rice, tomato, spinach",316.11,15,Combo
Creamy Kebab,"butter, mushroom, spinach, nuts, noodles",314.28,10,Starter
Veg Naan,"mushroom, spices, okra, sugar",126.44,29,Non-Veg
Classic Rice,"spinach, cream, nuts, rose water, saffron, butter",283.01,29,Non-Veg
Onion Balls,"sugar, rice, rose water",307.13,26,Veg
Cheese Corn Naan,"milk, onion, cream, ginger, cauliflower",163.24,5,Non-Veg
Prawn Tikka,"soy sauce, lemon, cream",102.01,8,Veg
Chicken Korma,"onion, spices, ginger, garlic, mutton, spinach, prawn",654.37,14,Starter
Methi Lassi,"mushroom, flour, garlic",640.15,40,Starter
Classic Tikka,"potato, paneer, garlic, tomato, sugar",65.01,38,Combo
Ras Korma,"lemon, cauliflower, milk, nuts, spinach, ginger, spices",630.09,9,Combo
Hara Bhara Samosa,"capsicum, soy sauce, paneer, spices",257.8,20,Veg
Shahi Kebab,"cream, prawn, soy sauce, lemon",152.48,9,Non-Veg
Veg Jamun,"paneer, nuts, soy sauce, garlic, fish, cream",149.59,33,Combo
Veg Masala,"onion, soy sauce, garlic, sugar, noodles, saffron",419.46,9,Bread
Chole Naan,"soy sauce, garlic, egg",385.9,6,Main Course
Creamy Thali,"prawn, lentils, tomato, cauliflower, ginger",556.79,49,Combo
Ras Masala,"nuts, rice, yogurt, fish, paneer",646.39,28,Bread
Gulab Halwa,"tomato, spinach, cashew, fish, okra, egg, ginger",510.85,10,Non-Veg
Mutton Curry,"butter, lentils, capsicum, mutton, lemon",328.25,6,Dessert
Papdi Samosa,"paneer, okra, egg, butter",674.12,45,Veg
Mutton Thali,"flour, cream, spinach",389.12,26,Veg
Kadai Samosa,"soy sauce, ginger, spices",144.84,25,Combo
Veg Pulao,"sugar, onion, chicken, saffron",205.66,28,Non-Veg
Garlic Masala,"capsicum, rice, sugar, fish",493.68,17,Dessert
Gulab Samosa,"chicken, soy sauce, saffron",91.95,34,Veg
Garlic Korma,"tomato, mushroom, lentils",487.84,30,Combo
Methi Korma,"saffron, capsicum, milk",194.7,33,Starter
Garlic Balls,"okra, spinach, prawn, chicken, egg",339.62,24,Beverage
Papdi Thali,"milk, rose water, egg, capsicum, saffron, fish",672.84,40,Dessert
Creamy Samosa,"sugar, fish, rice, butter, spices, garlic, lentils",536.51,21,Dessert
Gulab Tikka,"onion, mutton, butter, noodles, cream, ginger, potato",101.44,23,Dessert
Lemon Kebab,"capsicum, prawn, onion, rice, paneer",402.0,27,Bread
Veg Masala,"soy sauce, spinach, mushroom, yogurt, sugar",237.87,48,Starter
Tandoori Samosa,"rice, potato, soy sauce, yogurt, egg, lentils",280.5,47,Bread
Cheese Corn Curry,"rice, mutton, sugar, tomato",126.93,18,Main Course
Onion Bhaji,"capsicum, okra, ginger, tomato, nuts, mushroom, rice",53.74,47,Dessert
Spicy Lassi,"egg, rice, tomato, prawn, mutton",581.39,29,Main Course
Shahi Chaat,"fish, cauliflower, garlic, spinach, noodles",277.97,14,Combo
Prawn Lassi,"saffron, potato, lentils, noodles, cauliflower",221.16,10,Beverage
Special Chaat,"garlic, cream, mushroom, nuts, flour",366.49,9,Starter
Chole Thali,"cashew, butter, onion",223.45,47,Bread
Paneer Pulao,"okra, lemon, paneer, nuts, spices, flour, potato",104.66,41,Main Course
Aloo Bhaji,"egg, yogurt, nuts",653.14,47,Bread
Cold Coffee Kebab,"mutton, lentils, spinach, milk, soy sauce",558.55,10,Non-Veg
Fish Masala,"egg, paneer, prawn, nuts, potato, garlic, spices",529.99,43,Veg
Hara Bhara Thali,"flour, lemon, nuts, butter, milk, rice",332.16,5,Dessert
Gobi Jamun,"fish, cream, okra, cashew, prawn, capsicum",247.94,8,Starter
Papdi Rice,"prawn, cauliflower, mushroom",543.73,50,Veg
Butter Chaat,"cauliflower, egg, sugar, garlic, capsicum, spices",534.53,32,Combo
Palak Masala,"mutton, noodles, ginger, spinach, cream, garlic, okra",158.14,9,Veg
Palak Pulao,"prawn, cream, sugar, fish",519.46,23,Dessert
Creamy Tikka,"capsicum, tomato, lemon",305.37,11,Starter
Mango Halwa,"mushroom, lemon, lentils, milk, flour, spinach, garlic",477.69,6,Dessert
Ras Bhaji,"butter, cauliflower, rice, fish, soy sauce",556.7,5,Non-Veg
Cheese Corn Rice,"cauliflower, sugar, fish, potato, butter, chicken, noodles",553.69,10,Beverage
Cheese Corn Thali,"milk, ginger, mushroom",430.05,22,Non-Veg
Mango Kebab,"prawn, cashew, paneer, chicken, capsicum, milk",341.89,28,Veg
Onion Curry,"onion, chicken, saffron, butter, garlic, capsicum, rice",574.64,27,Dessert
Onion Naan,"butter, egg, fish, rice, sugar",342.65,40,Dessert
Fish Chaat,"rose water, noodles, capsicum, mutton, rice",281.79,19,Combo
Chole Halwa,"cashew, mutton, garlic, egg, rose water",334.57,46,Main Course
Palak Rice,"paneer, milk, cauliflower, mutton, saffron, garlic, capsicum",667.97,45,Dessert
Hara Bhara Halwa,"rice, tomato, spinach",316.11,15,Combo
Creamy Kebab,"butter, mushroom, spinach, nuts, noodles",314.28,10,Starter
Veg Naan,"mushroom, spices, okra, sugar",126.44,29,Non-Veg
Classic Rice,"spinach, cream, nuts, rose water, saffron, butter",283.01,29,Non-Veg
Onion Balls,"sugar, rice, rose water",307.13,26,Veg
Cheese Corn Naan,"milk, onion, cream, ginger, cauliflower",163.24,5,Non-Veg
Prawn Tikka,"soy sauce, lemon, cream",102.01,8,Veg
Chicken Korma,"onion, spices, ginger, garlic, mutton, spinach, prawn",654.37,14,Starter
Methi Lassi,"mushroom, flour, garlic",640.15,40,Starter
Classic Tikka,"potato, paneer, garlic, tomato, sugar",65.01,38,Combo
Ras Korma,"lemon, cauliflower, milk, nuts, spinach, ginger, spices",630.09,9,Combo
Hara Bhara Samosa,"capsicum, soy sauce, paneer, spices",257.8,20,Veg
Shahi Kebab,"cream, prawn, soy sauce, lemon",152.48,9,Non-Veg
Veg Jamun,"paneer, nuts, soy sauce, garlic, fish, cream",149.59,33,Combo
Veg Masala,"onion, soy sauce, garlic, sugar, noodles, saffron",419.46,9,Bread
